name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Bronchitis,Medical,"Body ache, Fatigue, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fever, Fatigue, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Body ache, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fever, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Fatigue, Body ache, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Body ache, Fever, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fever, Fatigue, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Fatigue, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Body ache, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fever, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Body ache, Fatigue, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fever, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fatigue, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fatigue, Fever, Body ache",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Body ache, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Fatigue, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Body ache, Fatigue, Fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fatigue, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fatigue, Fever, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Fatigue, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fever, Fatigue, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Bronchitis,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Body ache, Fatigue, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fever, Body ache, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Bronchitis,Medical,"Fever, Body ache, Fatigue",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Bronchitis,Medical,"Fatigue, Body ache, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Whiteheads, Oily skin, Blackheads",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Blackheads, Oily skin, Pimples",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Pimples, Oily skin, Whiteheads, Blackheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Whiteheads, Blackheads, Pimples",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Blackheads, Pimples, Oily skin, Whiteheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Oily skin, Blackheads, Whiteheads, Pimples",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Whiteheads, Pimples, Oily skin, Blackheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Whiteheads, Pimples, Blackheads, Oily skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Whiteheads, Oily skin, Pimples",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Blackheads, Whiteheads, Pimples, Oily skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Blackheads, Whiteheads, Oily skin, Pimples",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Oily skin, Whiteheads, Pimples, Blackheads",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Whiteheads, Blackheads, Pimples",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Pimples, Blackheads, Whiteheads, Oily skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Blackheads, Oily skin, Pimples",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Whiteheads, Blackheads, Pimples, Oily skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Blackheads, Pimples, Oily skin",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Oily skin, Blackheads, Pimples, Whiteheads",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Blackheads, Pimples, Whiteheads, Oily skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Blackheads, Pimples, Whiteheads, Oily skin",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Pimples, Whiteheads, Blackheads, Oily skin",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Oily skin, Pimples, Whiteheads, Blackheads",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Pimples, Oily skin, Whiteheads",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Blackheads, Pimples, Whiteheads, Oily skin",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Whiteheads, Oily skin, Pimples",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Whiteheads, Pimples, Blackheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Oily skin, Whiteheads, Blackheads, Pimples",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Pimples, Oily skin, Blackheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Oily skin, Whiteheads, Pimples, Blackheads",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Oily skin, Blackheads, Whiteheads, Pimples",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Oily skin, Pimples, Blackheads, Whiteheads",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Acne,Medical,"Oily skin, Whiteheads, Blackheads",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Pimples, Blackheads, Whiteheads",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Pimples, Oily skin, Whiteheads",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Oily skin, Whiteheads, Blackheads, Pimples",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Acne,Medical,"Whiteheads, Oily skin, Blackheads",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Blackheads, Whiteheads, Pimples",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Acne,Medical,"Pimples, Whiteheads, Blackheads",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sore throat, Sneezing, Mild fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Runny nose, Sore throat, Sneezing",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Runny nose, Sneezing, Sore throat",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Mild fever, Sore throat",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Sneezing, Sore throat, Mild fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Runny nose, Mild fever, Sneezing",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Sneezing, Sore throat",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sore throat, Mild fever, Sneezing",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Sneezing, Sore throat, Mild fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Sneezing, Mild fever, Sore throat",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Sore throat, Sneezing, Runny nose",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Sneezing, Sore throat, Runny nose",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Mild fever, Runny nose, Sneezing",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Sneezing, Runny nose, Sore throat, Mild fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Mild fever, Sneezing",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Mild fever, Sore throat, Sneezing",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Mild fever, Sneezing, Runny nose",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Sneezing, Mild fever, Sore throat",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Runny nose, Sneezing, Mild fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Runny nose, Mild fever, Sneezing",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sore throat, Mild fever, Sneezing, Runny nose",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Sore throat, Mild fever, Sneezing",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Sore throat, Runny nose, Sneezing, Mild fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Runny nose, Mild fever, Sneezing, Sore throat",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Mild fever, Runny nose, Sore throat, Sneezing",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Sneezing, Runny nose, Sore throat",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sore throat, Mild fever, Sneezing",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Mild fever, Sneezing, Sore throat",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Sore throat, Mild fever, Sneezing",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Mild fever, Sneezing, Sore throat",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Sneezing, Sore throat, Mild fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Mild fever, Sore throat, Sneezing",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Runny nose, Mild fever, Sore throat",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Common Cold,Medical,"Mild fever, Sore throat, Sneezing",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sore throat, Mild fever, Runny nose",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Mild fever, Runny nose, Sore throat, Sneezing",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Common Cold,Medical,"Runny nose, Mild fever, Sore throat",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Common Cold,Medical,"Sneezing, Sore throat, Mild fever, Runny nose",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
